STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030320 11:30,0.88, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030320 19:30,0.90, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030320 19:45,0.91, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030320 21:00,0.92, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030324 11:30,0.93, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030326 12:15,0.94, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 18:15,0.96, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 19:30,0.97, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 19:45,0.98, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 20:45,0.99, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 21:45,1.00, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 22:30,1.01, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030328 23:15,1.02, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030329 00:15,1.03, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030331 11:45,1.04, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030401 00:15,999.99,[, ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 06:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 06:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 07:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 09:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 11:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 13:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 16:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 20:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 21:15,-9999, , , ,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 21:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 21:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030404 22:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030405 08:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030407 07:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030407 07:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030407 09:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030407 11:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030408 13:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030417 11:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030418 05:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030419 11:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030420 16:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030420 16:15,-9999, , , ,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030420 16:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030421 09:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030428 09:30,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030430 15:45,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030430 20:15,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030430 23:00,-9999, , , ,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 00:15,1.39, , ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 05:45,1.40, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 06:15,0.92,N, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 18:45,0.93, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 21:15,0.94, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 21:30,0.95, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 22:15,0.96, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030501 22:45,0.97, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030504 10:15,0.98, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 04:15,0.99, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 04:45,0.00,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 05:45,0.01,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 06:45,0.02,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 07:00,0.03,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 07:45,0.04,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030505 18:30,0.06,P, ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030507 12:15,0.07,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030507 13:00,0.08,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030509 05:00,0.09,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030509 05:30,0.10,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030509 05:45,0.11,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030509 06:15,0.12,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030509 07:00,0.13,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030510 06:30,0.14,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030511 22:30,0.15,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030511 23:30,0.16,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030512 04:15,0.17,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030515 06:00,0.18,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030515 07:15,0.19,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030515 10:00,0.20,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030520 14:30,0.21,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030527 16:30,0.22,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030528 10:30,0.23,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030529 14:30,0.00,P, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030529 17:30,0.01,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030530 18:00,0.02,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030530 23:45,0.03,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 00:15,0.04,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 01:30,0.05,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 02:45,0.06,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 03:30,0.07,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 04:00,0.08,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 05:00,0.09,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 06:00,0.10,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030531 09:30,0.11,P, ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030601 00:15,0.11, , ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030601 16:30,0.11, , ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030601 17:15,0.11,N, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030604 08:45,0.12, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030604 11:30,0.13, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030607 14:30,0.13,V, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030608 10:15,0.15, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030608 11:00,0.16, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030608 11:45,0.17, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 06:00,0.18, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 07:00,0.19, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 10:30,0.20, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 11:15,0.21, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 13:15,0.22, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030612 22:15,0.23, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030617 09:00,0.24, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030617 14:00,0.25, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030618 22:30,0.26, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030618 23:45,0.27, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030619 00:30,0.28, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030619 00:45,0.29, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030619 02:45,0.30, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030622 21:45,0.31, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030623 04:45,0.30,V, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030629 04:15,0.31, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030629 13:45,0.33, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030701 00:15,0.33, , ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030701 16:45,0.33, , ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030701 17:00,0.33,N, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030704 11:15,0.34, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030704 18:00,0.35, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030704 19:45,0.36, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030706 12:45,0.39, , ,HT,0.30, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030706 23:30,0.40, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030707 00:45,0.41, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030707 01:00,0.42, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030707 01:45,0.43, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030707 05:00,0.44, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030708 16:30,0.44,V, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030708 20:00,0.46, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030708 22:30,0.47, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030710 10:00,0.48, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030720 22:30,0.50, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030720 23:30,0.51, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030720 23:45,0.53, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030721 02:15,0.55, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030721 13:00,0.56, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030721 15:15,0.57, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030721 17:00,0.58, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030727 15:15,0.61, , ,HT,0.30, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 00:15,0.61, , ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 04:45,0.61, , ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 05:00,999.99,{, ,HT,999.99,{, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 06:00,999.99,}, ,HT,999.99,}, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 06:15,999.99,[, ,HT,999.99,[, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 07:45,999.99,], ,HT,999.99,], ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 08:00,0.61,N, ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 10:00,0.62, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 17:15,0.63, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 18:00,0.64, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 20:00,0.65, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 23:00,0.66, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030801 23:45,0.67, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030802 10:00,0.67, , ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030802 14:00,0.67, , ,HT,-9999, , , 
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030803 21:00,0.68, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030803 23:45,0.69, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030805 10:00,0.70, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030811 15:45,0.71, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030812 15:45,0.73, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030812 17:30,0.74, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030815 14:00,0.75, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030815 14:15,0.79, , ,HT,0.40, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030815 14:45,0.81, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030821 21:00,0.82, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030821 21:15,0.86, , ,HT,0.40, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030821 21:30,0.91, , ,HT,0.50, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030821 21:45,0.92, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030825 22:45,0.93, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030826 06:45,0.95, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030826 11:15,0.96, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030829 11:00,0.97, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030831 23:45,0.98, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 00:15,0.98, , ,HT,0.00,g, ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 03:30,0.99, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 05:15,1.00, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 07:00,1.01, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 08:00,1.02, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 09:00,1.03, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 09:45,1.04, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 18:45,1.05, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030901 22:15,1.06, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030914 23:15,1.07, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030915 02:45,1.08, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030915 04:30,1.09, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030919 06:45,1.10, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 05:30,1.11, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 06:15,1.12, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 07:00,1.14, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 07:30,1.15, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 08:00,1.17, , ,HT,0.20, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 09:15,1.18, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 10:00,1.19, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 10:15,1.20, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 11:15,1.21, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 11:30,1.22, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 11:45,1.23, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 12:00,1.24, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 12:30,1.25, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 14:00,1.26, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030922 14:45,1.27, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030924 18:00,1.28, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030924 18:15,1.29, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030924 18:30,1.30, , ,HT,0.10, , ,HT
COOP:200230,ANN ARBOR U OF MICH MI US,274.3,42.29472,-83.71083,20030924 19:00,1.31, , ,HT,0.10, , ,HT
